-1.632,1
0.945,1
-0.193,1
-0.024,1
-0.619,1
0.935,1
-0.920,1
0.019,1
0.522,1
0.610,1
0.948,1
0.075,1
-0.818,1
1.506,1
-1.039,1
0.675,1
0.335,1
2.486,1
0.818,1
1.745,1
1.501,1
0.577,1
-1.751,1
-0.053,1
0.186,1
-0.537,1
-0.030,1
-1.058,1
2.165,1
-2.405,1
-0.184,1
1.021,1
0.639,1
1.259,1
0.580,1
0.466,1
-0.131,1
0.451,1
-0.662,1
-0.050,1
0.715,1
-1.843,1
0.169,1
-0.022,1
0.004,1
0.705,1
0.469,1
0.833,1
0.611,1
1.477,1
0.310,1
0.042,1
0.478,1
-0.522,1
-0.155,1
-1.655,1
1.510,1
0.853,1
-0.574,1
1.014,1
-1.176,1
0.731,1
-1.418,1
-0.198,1
-0.819,1
0.366,1
0.519,1
2.630,1
-0.786,1
-0.397,1
-0.708,1
1.990,1
0.310,1
-1.830,1
0.153,1
0.367,1
-1.275,1
0.916,1
-1.222,1
0.027,1
0.703,1
-1.926,1
0.157,1
-1.263,1
-1.752,1
-0.370,1
-1.271,1
-0.046,1
0.624,1
0.098,1
-1.696,1
0.184,1
0.688,1
-0.528,1
1.405,1
1.051,1
1.084,1
0.216,1
-1.020,1
-1.032,1
-0.884,1
-0.095,1
0.433,1
0.584,1
0.365,1
-0.739,1
1.174,1
-1.772,1
-0.284,1
-0.629,1
0.376,1
0.007,1
-0.717,1
0.533,1
-1.058,1
1.319,1
0.859,1
0.597,1
-0.167,1
-0.311,1
-0.241,1
-1.140,1
0.661,1
0.661,1
0.264,1
0.948,1
0.232,1
-1.012,1
1.047,1
-0.950,1
-0.075,1
-1.250,1
-1.504,1
-0.006,1
1.944,1
0.520,1
-0.177,1
1.201,1
-0.204,1
-0.465,1
-0.367,1
-1.318,1
1.469,1
-1.454,1
0.939,1
0.037,1
-0.167,1
0.263,1
-0.141,1
-0.430,1
0.276,1
-1.065,1
1.080,1
1.228,1
1.189,1
0.123,1
-0.464,1
-1.325,1
-0.044,1
0.326,1
-1.964,1
-0.992,1
-0.278,1
-0.106,1
-1.334,1
0.304,1
1.442,1
-0.667,1
-0.763,1
-0.368,1
-1.124,1
-0.750,1
-1.788,1
-0.280,1
-0.492,1
-1.328,1
0.556,1
1.017,1
0.284,1
0.833,1
0.935,1
0.801,1
1.547,1
-0.444,1
-0.790,1
0.037,1
0.876,1
-0.502,1
0.384,1
0.975,1
0.068,1
0.817,1
-0.456,1
-1.389,1
0.499,1
-1.194,1
0.430,1
-0.425,1
-0.248,1
0.358,1
0.101,-1
0.259,-1
0.283,-1
1.764,-1
1.474,-1
-0.804,-1
1.459,-1
1.409,-1
0.699,-1
1.703,-1
1.221,-1
1.878,-1
1.836,-1
-0.879,-1
1.836,-1
0.884,-1
0.268,-1
0.546,-1
1.127,-1
1.307,-1
0.210,-1
2.287,-1
1.650,-1
1.307,-1
1.308,-1
0.088,-1
0.223,-1
1.032,-1
0.236,-1
1.622,-1
1.868,-1
2.305,-1
1.710,-1
2.351,-1
1.968,-1
1.026,-1
2.168,-1
1.470,-1
1.099,-1
-2.459,-1
0.331,-1
0.912,-1
1.875,-1
1.168,-1
2.593,-1
0.959,-1
2.155,-1
1.606,-1
3.460,-1
-1.735,-1
0.699,-1
0.785,-1
1.930,-1
-0.465,-1
0.722,-1
-1.930,-1
1.275,-1
2.013,-1
0.849,-1
-0.515,-1
0.700,-1
1.280,-1
1.281,-1
2.753,-1
2.959,-1
0.629,-1
0.986,-1
2.070,-1
0.177,-1
0.484,-1
-0.370,-1
2.985,-1
1.137,-1
1.165,-1
0.669,-1
1.234,-1
0.799,-1
1.278,-1
1.567,-1
-2.238,-1
0.446,-1
1.522,-1
1.409,-1
1.090,-1
1.880,-1
0.695,-1
0.751,-1
1.193,-1
2.916,-1
1.227,-1
0.917,-1
-0.023,-1
1.851,-1
2.259,-1
-0.035,-1
2.145,-1
0.298,-1
1.170,-1
1.728,-1
1.001,-1
1.630,-1
0.240,-1
0.890,-1
0.714,-1
1.403,-1
0.592,-1
0.130,-1
0.707,-1
0.744,-1
1.176,-1
0.755,-1
-0.245,-1
1.389,-1
1.324,-1
2.179,-1
0.317,-1
2.861,-1
0.890,-1
1.924,-1
1.868,-1
0.256,-1
0.156,-1
0.671,-1
0.335,-1
0.131,-1
1.769,-1
1.788,-1
0.293,-1
0.122,-1
1.829,-1
1.682,-1
2.948,-1
2.150,-1
-0.639,-1
-0.014,-1
-0.141,-1
1.737,-1
0.883,-1
1.774,-1
-0.582,-1
0.059,-1
1.928,-1
2.701,-1
1.201,-1
1.806,-1
-0.426,-1
1.645,-1
1.311,-1
0.579,-1
2.341,-1
-0.821,-1
0.790,-1
2.006,-1
2.719,-1
0.798,-1
0.667,-1
2.340,-1
0.334,-1
1.141,-1
2.180,-1
1.609,-1
2.762,-1
0.901,-1
1.007,-1
-0.388,-1
1.229,-1
1.113,-1
-0.799,-1
2.915,-1
2.368,-1
-0.939,-1
0.249,-1
2.734,-1
0.374,-1
1.401,-1
0.111,-1
2.711,-1
1.931,-1
1.186,-1
1.268,-1
1.252,-1
1.984,-1
2.115,-1
-0.230,-1
-0.574,-1
3.307,-1
-0.611,-1
2.709,-1
-0.530,-1
0.926,-1
2.678,-1
1.154,-1
2.944,-1
0.437,-1
0.676,-1
1.638,-1
0.867,-1
-0.588,-1
1.710,-1
1.052,-1
