-0.009825	2.230723	0.825719	3.319245	1.251710	2.332306	3.182914	2.269014	3.572157	2.134992	
-0.468520	1.037499	1.569053	1.204365	1.699690	0.209444	-1.349625	-1.476094	-0.303285	0.846337	
0.974870	5.786139	0.970866	0.433106	2.190555	0.867224	1.649406	3.727118	0.536038	1.503299	
-0.341938	-0.837399	0.803173	-1.503379	3.612718	0.694021	0.878059	3.618963	-1.705780	-0.300935	
3.151518	0.399527	1.396426	1.631920	0.236015	0.317690	-0.082704	-2.271803	0.347054	-2.158131	
1.322071	2.084333	2.040696	2.488836	0.733909	2.681922	2.558998	4.416413	1.531258	3.832142	
2.048108	0.704030	5.528373	4.668056	0.712406	-0.288267	2.666058	1.292581	4.258118	4.085825	
2.240361	2.906276	4.471661	3.218317	1.341224	2.894556	4.517909	1.213804	0.715340	1.704382	
2.630128	3.602049	-0.125287	2.488846	2.635864	0.996371	0.539695	4.696884	1.798312	0.200671	
1.926353	-0.762374	0.470431	2.597655	-1.924120	1.343126	1.272785	-1.213252	1.682645	0.950327	
2.051642	0.424845	3.805706	5.110241	4.467402	3.951516	0.192816	1.526597	0.036126	2.061482	
2.696879	4.324508	0.863766	0.006051	4.269694	0.088578	1.892710	3.695146	2.438563	4.688131	
1.377510	2.407583	1.527047	1.351841	1.280936	1.042224	-0.662131	2.904430	2.142759	0.699948	
2.432272	1.337694	-0.788824	-1.614791	0.695266	-0.972303	-1.042636	0.061010	0.519082	-1.935496	
1.384263	-1.354423	2.052485	-0.520443	1.025833	1.108662	1.756133	0.470990	-0.778198	-0.827501	
0.376892	-1.264948	0.584513	-0.366304	-1.600007	1.937942	-1.719979	0.630607	0.915158	2.037507	
5.114421	2.137192	2.739672	1.350946	1.669586	2.446747	2.810116	4.323488	1.189148	4.662674	
2.720789	2.664689	2.044726	2.166495	3.287635	2.575280	5.215758	0.350811	2.103774	3.502304	
1.869060	1.413292	2.408046	2.913491	2.684623	0.297720	4.053745	2.434397	1.138400	2.940589	
-0.673333	-0.932306	-2.810056	-2.566253	0.195626	-1.020254	0.448579	-0.676002	-1.288749	0.665371	
2.145781	2.559255	2.565517	2.948578	1.313194	-0.665172	-1.060352	1.102325	4.536324	1.747186	
-1.320334	1.506443	1.980014	0.182114	-1.776599	0.114660	-1.063288	-0.265039	-1.491119	0.221127	
-0.072149	-1.101283	-0.362614	3.002190	-2.226409	1.864281	0.394840	2.605744	-1.776458	2.594448	
0.321757	-0.768783	0.294353	1.127635	2.420023	2.636177	-1.390738	2.992014	1.748614	0.393231	
3.269291	3.126644	0.143642	3.806133	2.076282	2.471815	1.361350	0.880437	4.550468	0.824155	
0.282380	1.265278	3.034122	1.654895	0.694605	3.077619	2.854863	2.321619	3.501590	4.312891	
-0.828050	0.728095	-2.378946	-1.070195	-1.079246	1.426679	1.161758	0.955228	0.483908	0.568457	
-1.283767	-1.932115	-1.749314	-1.196655	0.556861	-0.095379	2.899258	-2.317734	1.950621	1.165720	
0.230540	0.596131	0.130446	0.169507	-0.083414	0.272222	0.820868	1.468749	0.022162	0.834299	
3.032416	1.325226	0.777092	0.126228	-1.605252	-2.139261	1.411575	-3.100716	-1.703236	0.395344	
-0.131782	1.513639	-2.684531	0.119031	1.429186	2.324122	0.135091	0.847342	0.267846	-0.352181	
0.972737	0.329920	-0.681588	-0.139389	-2.891560	-1.528854	-0.358992	-1.159934	-0.598616	-2.784742	
