0.768694	1
3.957997	1
3.986722	1
3.787739	1
3.943543	1
1.495488	1
2.076056	1
5.896736	1
1.815864	1
4.247003	1
5.697160	1
-0.622308	1
2.328135	1
1.399975	1
3.848630	1
6.305726	1
-0.206711	1
5.631979	1
0.557001	1
3.852432	1
1.937682	1
3.248170	1
4.910379	1
2.037861	1
-1.079664	1
5.899691	1
-0.593108	1
3.036721	1
4.966436	1
5.161050	1
-1.662792	1
0.450880	1
1.337481	1
0.633497	1
1.029583	1
3.895823	1
-2.092618	1
3.492839	1
0.999710	1
3.247173	1
3.321901	1
2.743740	1
-1.547743	1
3.857768	1
3.654836	1
5.502276	1
2.308823	1
0.383146	1
-1.615696	1
2.928707	1
-1.132847	1
-0.098512	1
-1.372256	1
3.353278	1
1.302812	1
0.802508	1
-1.385845	1
0.227353	1
3.300990	1
1.270687	1
4.195237	1
-0.448598	1
-2.246677	1
-1.703406	1
-0.834150	1
0.887976	1
1.069696	1
3.034410	1
2.072634	1
-2.000301	1
0.564971	1
-1.155282	1
3.921403	1
-2.147882	1
-1.669748	1
-1.377023	1
-0.758726	1
6.617646	1
-0.880182	1
4.567722	1
-1.301334	1
-0.420922	1
-0.607367	1
5.842322	1
2.733508	1
-0.587521	1
3.109346	1
1.414207	1
3.883269	1
3.002777	1
2.514944	1
0.349636	1
-0.104255	1
3.455969	1
3.279719	1
2.406190	1
-0.910470	1
0.830535	1
3.156490	1
1.786882	1
-0.227059	1
-0.525400	1
0.997662	1
6.638976	1
5.084636	1
0.259979	1
0.157021	1
4.542223	1
1.567917	1
0.519253	1
1.904549	1
2.842834	1
-2.023281	1
3.759056	1
-3.690544	1
2.483535	1
1.721689	1
-0.112683	1
4.449003	1
0.206954	1
0.980165	1
-0.081497	1
4.730782	1
5.141904	1
0.966504	1
-1.676276	1
1.435542	1
0.362980	1
-0.218677	1
5.507730	1
1.647232	1
1.792726	1
3.287000	1
0.377437	1
4.406474	1
4.423813	1
-0.930413	1
1.001040	1
4.069860	1
3.668025	1
4.238945	1
0.434174	1
5.755408	1
1.953379	1
2.571301	1
3.400674	1
3.682420	1
-1.010121	1
3.171967	1
3.006807	1
3.187315	1
-0.055833	1
3.302311	1
4.835134	1
1.838092	1
-0.502493	1
0.922314	1
0.574948	1
3.818815	1
-0.618900	1
1.509358	1
2.437415	1
-0.989627	1
0.039459	1
-2.262753	1
4.166762	1
0.726824	1
2.598499	1
-1.472932	1
0.577229	1
2.260288	1
0.595198	1
3.451276	1
4.295419	1
-0.788878	1
2.754940	1
0.896061	1
2.091026	1
4.824928	1
7.097945	1
-1.619167	1
3.859133	1
0.644723	1
-0.468219	1
3.776291	1
5.630669	1
-0.285370	1
0.063812	1
-0.399434	1
6.860238	1
2.465358	1
-3.067859	1
0.078775	1
-2.530769	1
-1.485054	1
3.400775	1
3.941416	1
0.580863	1
-1.395098	1
0.414880	1
-1.933330	1
1.689748	1
-2.736230	1
3.120629	1
0.726543	1
4.332201	1
0.945372	1
-0.700138	1
5.524429	1
2.467737	1
4.258084	1
0.274352	1
-1.343356	1
0.349730	1
4.390311	1
3.298431	1
2.715813	1
4.883422	1
4.234175	1
-0.270236	1
1.598562	1
3.526524	1
1.092100	1
5.682871	1
1.245657	1
5.829097	1
4.627900	1
3.492841	1
-0.061736	1
-1.193410	1
-1.194489	1
5.405107	1
1.913331	1
4.405736	1
5.867982	1
0.353572	1
3.271222	1
0.930016	1
0.294280	1
-2.029779	1
3.949109	1
-1.281256	1
-1.205229	1
-2.807118	1
0.668489	1
-1.367280	1
4.511986	1
1.521267	1
-2.159910	1
3.216868	1
5.956168	2
1.768136	2
3.200604	2
2.498111	2
6.357305	2
3.636355	2
4.018818	2
4.236816	2
-1.375123	2
3.476165	2
5.709680	2
6.484644	2
4.015950	2
1.256828	2
7.486753	2
6.908089	2
4.691789	2
4.072427	2
4.914864	2
4.863117	2
0.823757	2
6.509520	2
8.456418	2
8.283484	2
3.038643	2
5.771641	2
5.841336	2
4.036310	2
1.078385	2
0.782960	2
4.171103	2
2.348679	2
3.728371	2
3.440949	2
0.970260	2
1.304062	2
3.393113	2
6.972336	2
7.758885	2
1.082454	2
3.963304	2
0.649782	2
4.910019	2
5.016254	2
2.314547	2
-0.390531	2
3.239654	2
2.589158	2
6.673227	2
2.890765	2
5.877783	2
1.142922	2
5.199949	2
0.166547	2
8.220217	2
7.392939	2
8.017357	2
3.456230	2
5.330852	2
6.161174	2
6.331039	2
5.082078	2
1.724314	2
2.508708	2
6.705942	2
6.733731	2
-0.724559	2
6.530830	2
1.415121	2
6.840316	2
1.218217	2
8.095915	2
7.432303	2
3.098803	2
6.071548	2
0.740403	2
7.689468	2
6.859453	2
6.431326	2
4.635530	2
2.173530	2
5.461029	2
4.941436	2
2.408061	2
1.681277	2
5.873540	2
6.836557	2
5.794018	2
3.204687	2
8.302303	2
6.910994	2
5.016166	2
1.590902	2
1.762561	2
6.573160	2
3.689452	2
0.979210	2
4.569431	2
4.640556	2
6.085781	2
1.948876	2
8.127031	2
5.619880	2
4.878762	2
-0.416080	2
1.728925	2
5.190879	2
1.581937	2
7.417544	2
0.596315	2
5.854069	2
6.613289	2
7.189005	2
5.440543	2
0.689089	2
7.899425	2
8.016389	2
1.634448	2
5.587934	2
4.006807	2
4.747765	2
5.778255	2
0.345223	2
2.385865	2
1.926969	2
5.141907	2
3.328721	2
4.390143	2
7.680506	2
0.749160	2
5.548591	2
5.287793	2
7.386903	2
1.044841	2
4.825260	2
1.369633	2
2.940862	2
3.138569	2
4.455399	2
-0.323772	2
3.314800	2
1.269950	2
1.690325	2
3.561302	2
7.661589	2
5.683839	2
9.007858	2
5.886714	2
3.056671	2
6.089071	2
0.594127	2
8.252006	2
2.256797	2
3.995306	2
0.674187	2
4.661360	2
7.454688	2
1.512250	2
8.541698	2
0.592650	2
1.930618	2
3.056106	2
6.085509	2
5.611188	2
6.673618	2
6.051620	2
5.238287	2
0.479649	2
9.214181	2
2.817752	2
6.275311	2
2.908617	2
6.237543	2
7.873743	2
5.579229	2
4.486005	2
2.142394	2
3.557555	2
4.554982	2
-1.169466	2
4.830725	2
1.330356	2
6.536564	2
2.979453	2
6.787933	2
-1.169320	2
5.294376	2
-0.353708	2
8.821480	2
6.370504	2
4.983437	2
4.086339	2
4.462503	2
1.076528	2
1.657528	2
2.841446	2
1.359522	2
-0.730035	2
1.978495	2
1.645255	2
6.190714	2
7.435294	2
5.255829	2
6.676392	2
2.935857	2
2.833612	2
2.220809	2
0.366716	2
2.883065	2
6.367171	2
4.054276	2
0.633634	2
-1.218536	2
2.716548	2
4.355651	2
9.469042	2
3.469905	2
7.015030	2
7.328041	2
0.573538	2
6.006734	2
5.527871	2
1.976207	2
1.726104	2
4.025925	2
2.147323	2
-0.377983	2
6.559040	2
0.898339	2
7.565100	2
5.913845	2
1.680490	2
4.073998	2
1.824451	2
6.754027	2
-1.224485	2
1.923157	2
3.567268	2
4.684181	2
6.666144	2
7.931293	2
1.189561	2
7.449344	2
2.207434	2
0.459861	2
5.720933	2
2.614126	2
2.661225	2
3.192057	2
1.282984	2
