-1.844619	1
-1.395626	1
-0.358400	1
7.402612	1
7.603198	1
8.214715	1
-0.303097	1
0.025519	1
6.875289	1
0.391211	1
0.480086	1
9.046416	1
1.795137	1
6.502060	1
6.404947	1
-2.249590	1
7.123104	1
-0.006123	1
5.961520	1
8.784133	1
8.967288	1
0.512889	1
7.189858	1
-1.326558	1
10.761795	1
-1.415384	1
1.356716	1
9.238370	1
1.632445	1
5.711227	1
6.239089	1
9.612386	1
8.660508	1
0.389864	1
-1.946893	1
0.646454	1
7.503184	1
-0.720733	1
0.773672	1
0.504512	1
7.918243	1
-2.318896	1
-2.299219	1
0.084059	1
9.388429	1
6.261066	1
-0.130257	1
7.312760	1
-0.614871	1
8.468248	1
-0.702694	1
8.867016	1
7.662926	1
8.930070	1
8.609746	1
-1.484780	1
0.437989	1
1.019642	1
8.619463	1
-3.258342	1
9.516454	1
1.283472	1
6.463198	1
0.662885	1
0.576969	1
10.051000	1
0.155080	1
7.307442	1
6.615917	1
8.644448	1
0.147151	1
-1.703542	1
0.546831	1
1.542930	1
7.505633	1
8.830763	1
6.885433	1
-0.826341	1
8.035309	1
-1.527230	1
2.654535	1
-0.285571	1
7.522258	1
1.574367	1
7.796455	1
8.687233	1
8.618309	1
7.060346	1
-1.449240	1
-0.732632	1
8.277194	1
7.220422	1
9.280716	1
-1.941213	1
6.888430	1
1.861006	1
-1.155098	1
0.318736	1
-0.431550	1
8.866115	1
7.353793	1
0.163428	1
8.841225	1
8.741965	1
10.449976	1
0.089566	1
5.796394	1
-1.868739	1
0.309562	1
7.798171	1
-2.073362	1
6.750776	1
9.804334	1
0.947942	1
8.041743	1
10.119593	1
9.001418	1
3.672333	1
-0.067491	1
2.185357	1
8.728748	1
8.605974	1
0.012930	1
-0.031351	1
-1.310960	1
-1.130247	1
9.616935	1
-2.613127	1
6.724702	1
-0.380205	1
0.825590	1
-1.301478	1
0.681158	1
8.973788	1
6.434953	1
8.045290	1
0.637521	1
9.157209	1
8.978403	1
7.353215	1
0.653104	1
1.224522	1
6.561836	1
10.252942	1
1.139229	1
-1.449453	1
0.333227	1
0.593068	1
-1.657490	1
6.654794	1
8.692887	1
4.824471	1
7.637040	1
7.560398	1
-1.636910	1
-0.348229	1
9.923923	1
7.530603	1
0.345883	1
6.588817	1
6.388299	1
10.786156	1
0.595570	1
8.122302	1
8.662664	1
1.040130	1
7.280445	1
0.357972	1
1.241925	1
9.511288	1
9.402362	1
7.729845	1
9.066399	1
1.341067	1
7.055443	1
7.301342	1
-0.078470	1
9.290492	1
8.903708	1
9.871442	1
8.138188	1
-0.949245	1
-2.365843	1
8.460274	1
-1.122305	1
3.094048	1
8.663105	1
8.985868	1
1.380914	1
0.462658	1
-3.943458	1
1.073145	1
0.988944	1
0.945744	1
9.353491	1
-1.966504	1
8.642801	1
1.579006	1
-0.457647	1
9.720512	1
8.587634	1
8.925513	1
8.463237	1
8.086419	1
1.435171	1
-4.448440	1
7.294717	1
1.651515	1
9.963343	1
-0.124182	1
0.843787	1
-0.419403	1
7.585641	1
10.406795	1
8.339632	1
-1.007063	1
1.781210	1
8.493081	1
-0.333727	1
0.449341	1
9.890895	1
-0.480176	1
-1.410521	1
7.635162	1
7.724342	1
1.318288	1
9.316776	1
7.375331	1
3.541703	1
5.035224	1
8.431893	1
-1.772600	1
-0.264849	1
-0.765763	1
0.561813	1
6.071982	1
10.429051	1
-1.127605	1
1.105606	1
1.018674	1
9.191593	1
7.641021	1
9.406472	1
7.356577	1
6.572271	1
-2.837168	1
-2.662331	1
0.136046	1
-0.134299	1
0.755657	1
13.862676	2
6.113528	2
4.566321	2
12.557032	2
13.357712	2
6.515897	2
3.903085	2
5.561655	2
14.116324	2
13.205454	2
2.170066	2
8.328749	2
12.185969	2
15.174557	2
10.930024	2
11.180542	2
4.188982	2
1.685006	2
5.306065	2
5.510714	2
9.106488	2
9.886656	2
4.372471	2
3.300048	2
5.136657	2
3.346006	2
14.048529	2
11.721923	2
4.450000	2
2.448965	2
14.735024	2
4.244710	2
5.667800	2
4.788475	2
3.778621	2
2.465135	2
12.515896	2
2.473594	2
9.319929	2
1.404705	2
10.414810	2
11.942007	2
12.003145	2
4.732990	2
11.229089	2
12.886594	2
13.205894	2
10.775159	2
3.604690	2
4.450034	2
5.503789	2
3.159465	2
13.584339	2
5.171879	2
3.528051	2
6.464410	2
3.678878	2
5.837987	2
3.876753	2
11.643262	2
12.345640	2
12.611866	2
4.249397	2
5.862323	2
12.808647	2
10.594019	2
12.568799	2
2.963006	2
13.186318	2
10.660468	2
3.443907	2
11.558219	2
3.779483	2
4.723941	2
3.931677	2
13.024175	2
3.437337	2
4.261499	2
1.595945	2
1.649385	2
2.205517	2
10.585551	2
6.493961	2
4.275986	2
11.511286	2
1.969756	2
5.669603	2
5.509734	2
10.810396	2
11.638781	2
4.218761	2
3.138622	2
1.616364	2
9.973358	2
3.853015	2
11.298293	2
10.551752	2
3.201162	2
10.337952	2
11.302515	2
5.820062	2
2.323809	2
4.550981	2
13.117378	2
13.862485	2
4.015354	2
10.353424	2
11.904493	2
3.125364	2
5.742074	2
13.607119	2
4.466880	2
3.495644	2
4.640362	2
3.836018	2
2.814769	2
12.054093	2
12.256825	2
5.869946	2
4.333995	2
14.194035	2
5.058135	2
2.301968	2
12.076526	2
3.139378	2
3.410899	2
3.514591	2
2.274693	2
3.483021	2
12.239533	2
3.844403	2
11.482327	2
12.513745	2
13.083910	2
9.537660	2
3.497347	2
12.085635	2
11.631046	2
12.682828	2
4.486349	2
11.900130	2
3.773188	2
13.611570	2
2.097561	2
8.934524	2
13.782185	2
0.926807	2
4.654236	2
1.281709	2
11.406920	2
4.465516	2
15.038069	2
5.003615	2
10.927835	2
4.676097	2
12.306036	2
13.453486	2
1.069432	2
12.248460	2
12.539641	2
12.447245	2
2.841628	2
3.389748	2
12.899385	2
5.527904	2
10.913770	2
10.040284	2
11.382471	2
4.234379	2
10.568157	2
10.485476	2
3.432858	2
14.699074	2
3.597013	2
12.170102	2
4.319545	2
7.247982	2
11.302759	2
13.931937	2
9.621681	2
1.100235	2
5.165725	2
10.301188	2
13.613046	2
12.346467	2
4.254063	2
12.733031	2
10.548444	2
12.982993	2
12.799780	2
2.748818	2
13.867108	2
13.359804	2
5.244148	2
3.937976	2
11.263709	2
12.922465	2
3.764645	2
12.592907	2
12.717616	2
4.958286	2
12.223897	2
10.716355	2
6.596163	2
12.542052	2
4.060076	2
14.097029	2
12.500541	2
10.533442	2
3.784167	2
12.806759	2
12.061695	2
13.068836	2
0.829143	2
10.302756	2
1.187470	2
3.109906	2
12.150122	2
14.796027	2
12.301524	2
12.676664	2
3.113344	2
11.724572	2
12.615739	2
12.717645	2
11.295316	2
15.463603	2
3.219435	2
1.754520	2
13.219116	2
10.017257	2
4.562742	2
12.844935	2
4.294223	2
12.331023	2
11.183113	2
12.987295	2
12.210125	2
4.360839	2
4.036230	2
3.576752	2
13.053430	2
5.891271	2
4.680342	2
10.394233	2
4.006328	2
4.643766	2
10.718025	2
2.861567	2
3.026556	2
